Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-08-12T02:41:07Z,-0.03,27.9704,0.9487,1.4362,27.437,29.06723,6.0122,105.729,14.411,195.42,1374.1,1.3325687428538486,-1.503e-9,0
2020-08-12T02:41:07Z,-0.031,27.9698,0.9582,1.4394,27.432,29.062502,5.9334,105.099,14.411,195.2149,1416.1,1.3323290884171501,2.662e-10,0
2020-08-12T02:41:07Z,-0.031,27.9689,0.9806,1.4117,27.425,29.055161,5.8727,104.539,14.411,194.8964,1383.4,1.331995223330367,4.455e-9,0
2020-08-12T02:41:07Z,-0.031,27.9662,0.9808,1.3753,27.412,29.041907,5.8287,104.117,14.411,194.4941,1376.1,1.3314033073621099,4.9144e-8,0
2020-08-12T02:41:07Z,-0.031,27.9643,0.9603,1.3772,27.4,29.029117,5.7938,103.838,14.411,194.4815,1380.2,1.330840673468566,5.4059e-7,0
2020-08-12T02:41:07Z,-0.031,27.9638,0.9529,1.4008,27.398,29.027387,5.7587,103.661,14.411,194.5725,1368,1.330751915435809,0,0
2020-08-12T02:41:07Z,-0.031,27.9648,0.9574,1.4202,27.391,29.02099,5.7256,103.562,14.41,193.8726,1387.8,1.330366018303793,0,0
2020-08-12T02:41:07Z,-0.03,27.9655,0.9581,1.4404,27.386,29.015213,5.7027,103.528,14.41,187.31,1394.8,1.330090769385982,0.001,0
2020-08-12T02:41:07Z,-0.03,27.9661,0.9423,1.4385,27.391,29.02097,5.6887,103.551,14.41,174.5054,1373.4,1.3303304435656356,0.003,0
2020-08-12T02:41:07Z,-0.031,27.967,0.9192,1.4322,27.396,29.027162,5.6789,103.622,14.41,166.3914,1368.4,1.3305619071039394,0.007,0
2020-08-12T02:41:07Z,-0.031,27.9671,0.9067,1.4666,27.398,29.026642,5.6737,103.698,14.411,169.3925,1366.2,1.330661629857107,0.013,0
2020-08-12T02:41:07Z,-0.028,27.9675,0.8968,1.4761,27.39,29.014686,5.6725,103.762,14.411,179.5598,1363.5,1.330240931968902,0.02,0
2020-08-12T02:41:07Z,-0.022,27.9694,0.9323,1.4792,27.39,29.00946,5.6727,103.812,14.411,182.2904,1374.5,1.3301888766196253,0.026,0
2020-08-12T02:41:07Z,-0.012,27.9713,1.0219,1.5731,27.409,29.026876,5.6784,103.824,14.41,177.1979,1373.5,1.3311098290624213,0.029,0
2020-08-12T02:41:07Z,-0.001,27.9684,1.0836,1.6845,27.417,29.034958,5.6825,103.764,14.409,180.2794,1332.2,1.3315987942837813,0.028,0
2020-08-12T02:41:07Z,0.01,27.9577,1.1058,1.7269,27.424,29.043756,5.6872,103.647,14.409,181.9495,1284.3,1.3322502797568327,0.019,0
2020-08-12T02:41:07Z,0.018,27.9473,1.1097,1.6744,27.446,29.069811,5.6914,103.551,14.41,177.8607,1264.6,1.3336625050826818,0,0
2020-08-12T02:41:07Z,0.02,27.944,1.0737,1.5641,27.466,29.096242,5.6933,103.501,14.411,176.1843,1238.3,1.3347779807959617,-0.026,0
2020-08-12T02:41:07Z,0.014,27.9445,1.0142,1.4923,27.473,29.10961,5.6903,103.512,14.41,173.1231,1258.4,1.3351230555939793,-0.056,0
2020-08-12T02:41:07Z,-0.005,27.9456,0.9809,1.4589,27.463,29.104585,5.6808,103.636,14.41,177.5867,1397,1.3345805816695238,-0.082,0
2020-08-12T02:41:07Z,-0.037,27.949,0.9664,1.4344,27.453,29.098922,5.6755,103.844,14.409,187.9081,1579.6,1.333975248881736,-0.1,0
2020-08-12T02:41:07Z,-0.077,27.961,0.9254,1.4022,27.454,29.104595,5.6717,104.039,14.408,192.3476,1726.4,1.3336978361320133,-0.104,0
2020-08-12T02:41:07Z,-0.114,27.9746,0.8567,1.3786,27.456,29.109747,5.6689,104.179,14.407,193.4076,1777.4,1.3334278011162812,-0.095,0
2020-08-12T02:41:07Z,-0.144,27.9825,0.822,1.389,27.443,29.097777,5.6754,104.246,14.407,193.8411,1757.9,1.3325459737489218,-0.075,0
2020-08-12T02:41:07Z,-0.159,27.9917,0.8307,1.3909,27.435,29.086745,5.689,104.2,14.409,194.1483,1749.3,1.331884602601867,-0.051,0
2020-08-12T02:41:07Z,-0.16,28.0009,0.7895,1.3677,27.455,29.103221,5.6989,104.063,14.409,194.4547,1743.2,1.3326564565996701,-0.028,0
2020-08-12T02:41:07Z,-0.155,28.0077,0.686,1.3477,27.461,29.106672,5.7057,103.909,14.409,194.5336,1732.6,1.3327772584744202,-0.009,0
2020-08-12T02:41:07Z,-0.152,28.0106,0.6291,1.3556,27.424,29.065027,5.7107,103.767,14.409,194.4141,1736.1,1.330804262680102,0.004,0
2020-08-12T02:41:07Z,-0.151,28.0044,0.6356,1.3946,27.406,29.043741,5.7085,103.666,14.409,194.2145,1744.2,1.3300526006223352,0.013,0
2020-08-12T02:41:07Z,-0.15,27.9945,0.6501,1.4071,27.405,29.03961,5.6994,103.634,14.409,194.2714,1753.6,1.3302720652112023,0.019,0
2020-08-12T02:41:07Z,-0.147,27.9881,0.6606,1.37,27.384,29.015066,5.692,103.615,14.409,194.5856,1759.1,1.3293719600796265,0.027,0
2020-08-12T02:41:07Z,-0.141,27.9843,0.6774,1.3576,27.373,29.000726,5.684,103.558,14.409,194.7444,1747.6,1.3289125740595726,0.037,0
2020-08-12T02:41:07Z,-0.129,27.9801,0.7004,1.3942,27.369,28.993089,5.6773,103.511,14.41,194.9874,1786.9,1.328822371136322,0.046,0
2020-08-12T02:41:07Z,-0.112,27.9765,0.6818,1.4353,27.364,28.986161,5.678,103.497,14.41,195.3722,1821.7,1.328664471232748,0.053,0
2020-08-12T02:41:07Z,-0.094,27.9719,0.6051,1.443,27.36,28.980385,5.679,103.456,14.41,195.181,1689.7,1.3285851078975568,0.056,0
2020-08-12T02:41:07Z,-0.078,27.9655,0.5449,1.4182,27.368,28.98669,5.675,103.405,14.41,194.0524,1446.8,1.3291694800385692,0.055,0
