Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Density_mg_m3,Flag,time
2019-07-24T18:21:38Z,1.631,25.8539,1.9367,1.3648,27.513,27.941799,7.4575,91.546,6.927,329.3666,98.19,1.3968542333158318,0.046,996.847,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.644,25.8413,1.932,1.3653,27.515,27.93429,7.4481,91.402,6.932,329.3293,94.808,1.3973348509235228,0.042,996.8503,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.65,25.8277,1.9392,1.337,27.513,27.92771,7.4257,91.114,6.935,329.3971,89.825,1.3976310468132354,0.038,996.854,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.653,25.7979,1.9373,1.3172,27.513,27.925669,7.3949,90.729,6.937,329.4978,84.259,1.3985157500342282,0.036,996.8619,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.658,25.7663,1.9091,1.3227,27.501,27.909614,7.362,90.313,6.939,329.6865,81.424,1.3988108862810797,0.037,996.8702,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.668,25.7534,1.8929,1.3386,27.525,27.923911,7.3303,89.896,6.939,329.7855,81.217,1.4004826852970083,0.042,996.8737,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.683,25.7456,1.8978,1.3127,27.587,27.971629,7.3039,89.531,6.934,329.7488,81.874,1.4040440143462969,0.049,996.8758,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.697,25.7434,1.9155,1.2717,27.607,27.978986,7.2843,89.248,6.927,329.8455,83.189,1.4051836736261951,0.055,996.8765,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.713,25.7398,1.9427,1.2685,27.587,27.949401,7.2648,88.981,6.925,330.0079,83.656,1.404216778924682,0.057,996.8775,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.73,25.7212,1.9489,1.273,27.574,27.931126,7.2383,88.641,6.927,330.0776,83.694,1.4040734325173778,0.057,996.8825,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.745,25.6928,1.9478,1.294,27.595,27.948351,7.2069,88.245,6.93,330.1716,85.086,1.4060506813471738,0.057,996.8901,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.757,25.6628,1.9552,1.3256,27.618,27.967323,7.1789,87.89,6.929,330.2841,86.744,1.4081858717967934,0.057,996.8979,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.77,25.6459,1.9684,1.3275,27.624,27.970183,7.1581,87.626,6.925,330.4061,87.528,1.409015313784629,0.056,996.9024,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.784,25.6398,1.9952,1.3169,27.638,27.982923,7.1431,87.439,6.922,330.6141,85.277,1.4099517666540495,0.055,996.9041,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.8,25.6332,2.0111,1.3284,27.651,27.994473,7.1335,87.318,6.921,330.8193,83.219,1.4108496499327807,0.055,996.9059,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.817,25.6247,2.0128,1.3362,27.641,27.98294,7.1286,87.253,6.919,330.9946,83.98,1.4105662717983234,0.055,996.9083,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.831,25.6182,2.0149,1.3128,27.631,27.970366,7.1262,87.217,6.917,331.0996,85.388,1.4102227857913394,0.054,996.91,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.842,25.6174,2.0111,1.3078,27.632,27.969327,7.1243,87.187,6.916,331.1422,85.152,1.4103005601344543,0.051,996.9102,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.855,25.6164,2.0103,1.3416,27.635,27.970367,7.1228,87.162,6.915,331.2508,82.588,1.41049197930143,0.05,996.9106,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.867,25.6123,2.0135,1.3608,27.65,27.982942,7.1215,87.142,6.91,331.3807,81.928,1.411422956495543,0.05,996.9117,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.877,25.6078,2.0065,1.3425,27.663,27.994477,7.1188,87.102,6.904,331.5085,82.446,1.4122584694007663,0.051,996.913,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.889,25.6032,2.0028,1.3175,27.653,27.982943,7.1174,87.079,6.899,331.6769,80.72,1.4118579638507958,0.052,996.9142,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.905,25.5996,2.0036,1.2874,27.643,27.970369,7.1225,87.137,6.896,331.8677,78.801,1.41142720545216,0.053,996.9152,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.921,25.596800000000002,2,1.2738,27.643,27.969329,7.1312,87.242,6.895,332.0092,77.802,1.4115111384659114,0.055,996.916,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.934,25.593,1.9852,1.2839,27.643,27.970368,7.137,87.315,6.895,332.1836,75.778,1.4116252551010544,0.056,996.9171,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.948,25.5884,1.9537,1.2791,27.654,27.982943,7.1386,87.339,6.893,332.4273,73.153,1.412356310933837,0.056,996.9183,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.963,25.5853,1.9399,1.281,27.664,27.994488,7.1391,87.349,6.888,332.5466,70.662,1.4129883578064295,0.054,996.9192,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.978,25.5842,1.9488,1.3065,27.652,27.983067,7.1421,87.388,6.886,332.5931,68.002,1.41237445669179,0.05,996.9196,0,24 Jul 18:21
2019-07-24T18:21:38Z,1.992,25.5857,1.9836,1.3906,27.64,27.971741,7.1491,87.474,6.887,332.7313,65.198,1.4116823723570886,0.047,996.9193,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.004,25.5893,2.0405,1.5125,27.653,27.98443,7.1571,87.571,6.891,332.9277,62.597,1.4122744880902753,0.044,996.9184,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.012,25.5915,2.0644,1.568,27.68,28.009599,7.1625,87.633,6.894,333.0751,60.816,1.4136632984901232,0.04,996.9178,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.019,25.5921,2.0641,1.5696,27.695,28.022279,7.1649,87.655,6.898,333.1371,58.771,1.414453588777767,0.037,996.9177,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.029,25.594,2.0802,1.5642,27.686,28.010849,7.1629,87.623,6.901,333.2466,56.107,1.4139111371817035,0.037,996.9173,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.038,25.5938,2.1122,1.569,27.676,27.998285,7.1529,87.492,6.903,333.4526,54.104,1.4133781038952564,0.04,996.9174,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.048,25.5899,2.1294,1.5615,27.679,27.997247,7.1347,87.26,6.904,333.5631,53.104,1.413657133585854,0.045,996.9183,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.059,25.5861,2.1235,1.5072,27.684,27.998297,7.1127,86.981,6.904,333.6361,52.655,1.4140409548974762,0.051,996.9194,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.072,25.5814,2.1278,1.4687,27.7,28.010976,7.0895,86.688,6.901,333.8186,52.634,1.4150449274045274,0.056,996.9208,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.087,25.5758,2.1811,1.4902,27.715,28.023655,7.0666,86.399,6.895,333.877,52.983,1.4160223641106577,0.06,996.9223,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.105,25.5693,2.2654,1.5372,27.718,28.024705,7.0497,86.185,6.89,333.8261,53.517,1.4163800749419369,0.06,996.924,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.125,25.5624,2.3058,1.5455,27.718,28.023667,7.0399,86.061,6.888,333.9776,54.142,1.4165880879637556,0.056,996.9259,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.142,25.5568,2.3056,1.5242,27.707,28.011093,7.0331,85.974,6.889,334.1591,54.851,1.4161636433985612,0.05,996.9275,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.153,25.5512,2.2806,1.5421,27.697,27.999558,7.0281,85.91,6.892,334.2146,56.192,1.415793163073341,0.043,996.929,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.159,25.5462,2.229,1.565,27.709,28.011093,7.0251,85.871,6.895,334.2185,57.572,1.4165914196393954,0.037,996.9304,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.164,25.5433,2.1935,1.5389,27.721,28.023677,7.0234,85.851,6.897,334.1202,58.537,1.4173264362179734,0.035,996.9311,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.17,25.5417,2.1891,1.5215,27.721,28.02482,7.0244,85.866,6.897,334.0588,59.503,1.4173747223581463,0.036,996.9316,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.179,25.5395,2.2021,1.551,27.721,28.024914,7.0272,85.901,6.896,334.1644,59.285,1.4174410761789535,0.039,996.9321,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.191,25.5375,2.212,1.569,27.721,28.02481,7.0291,85.926,6.896,334.3644,58.45,1.4175013895707154,0.044,996.9327,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.205,25.5382,2.2132,1.5748,27.72,28.023562,7.0324,85.963,6.897,334.4974,58.391,1.4174260277434372,0.048,996.9327,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.219,25.5411,2.2075,1.5878,27.708,28.009825,7.038,86.028,6.897,334.5689,58.668,1.4166906746578443,0.051,996.932,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.232,25.5422,2.2387,1.661,27.686,27.985601,7.042,86.071,6.896,334.7119,58.538,1.4154703349275424,0.052,996.9317,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.246,25.5424,2.3219,1.7713,27.689,27.984447,7.0423,86.064,6.895,334.8506,58.014,1.4156259432200506,0.052,996.9317,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.26,25.5406,2.3729,1.7751,27.704,27.99587,7.0391,86.017,6.892,334.8689,57.595,1.4164894149211527,0.049,996.9323,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.274,25.539,2.378,1.7401,27.706,27.996814,7.0306,85.908,6.892,334.8464,57.306,1.4166454640123447,0.046,996.9328,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.285,25.5357,2.3748,1.7406,27.706,27.995859,7.0146,85.709,6.895,334.8375,57.098,1.4167449912761418,0.045,996.9337,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.295,25.5274,2.3423,1.7482,27.699,27.984321,6.9961,85.472,6.897,334.8473,56.411,1.4166178679669956,0.045,996.9358,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.302,25.5208,2.2804,1.7666,27.705,27.984203,6.9816,85.278,6.897,334.9647,55.502,1.417141095145705,0.046,996.9376,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.311,25.519,2.2421,1.7661,27.721,27.994421,6.9722,85.146,6.897,335.0526,54.561,1.4180591349072784,0.047,996.9382,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.325,25.518,2.2337,1.743,27.712,27.980961,6.9687,85.09,6.897,335.0496,53.237,1.4176033111712523,0.049,996.9385,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.343,25.5119,2.223,1.6834,27.682,27.948348,6.9732,85.138,6.897,335.1004,52.138,1.4161678550159849,0.052,996.9401,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.359,25.4994,2.216,1.6033,27.653,27.917316,6.9829,85.253,6.895,335.2365,51.265,1.4149793714062286,0.055,996.9435,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.37,25.4863,2.2188,1.5273,27.66,27.92298,6.9931,85.374,6.89,335.3188,50.412,1.4157529217384892,0.056,996.9469,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.382,25.4776,2.2132,1.4864,27.691,27.953382,7.0011,85.466,6.886,335.2354,49.741,1.4176904850364453,0.054,996.9492,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.397,25.4736,2.2184,1.5349,27.706,27.967682,7.0056,85.519,6.883,335.1746,49.401,1.418621824890937,0.051,996.9504,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.414,25.4729,2.2469,1.5889,27.707,27.968982,7.0075,85.542,6.882,335.272,49.421,1.4186967599049085,0.05,996.9506,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.426,25.4708,2.2631,1.5831,27.709,27.969099,7.0079,85.544,6.88,335.3801,49.841,1.4188682493602822,0.049,996.9513,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.435,25.466,2.2576,1.5628,27.712,27.969096,7.0074,85.529,6.88,335.2772,50.496,1.4191757483130154,0.046,996.9524,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.445,25.4644,2.2324,1.5394,27.714,27.968941,7.0057,85.501,6.88,335.1468,50.943,1.4193321753593304,0.043,996.9529,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.458,25.4661,2.2015,1.5296,27.714,27.967225,7.0037,85.472,6.878,335.2665,51.418,1.4192804101470935,0.043,996.9525,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.469,25.4647,2.1867,1.5429,27.697,27.94835,7.0029,85.456,6.874,335.4338,51.916,1.4184039368773722,0.046,996.953,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.477,25.4583,2.1847,1.5366,27.683,27.931047,7.0049,85.473,6.871,335.4486,52.213,1.417840965728866,0.05,996.9546,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.488,25.4529,2.2203,1.5851,27.704,27.948351,7.0105,85.532,6.871,335.445,52.334,1.4191395189380605,0.053,996.9561,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.504,25.4507,2.2875,1.703,27.727,27.967228,7.0167,85.594,6.87,335.4762,51.909,1.4204493717802724,0.055,996.9567,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.522,25.4479,2.3212,1.7493,27.733,27.968945,7.0213,85.637,6.868,335.3951,51.408,1.4208584264317858,0.058,996.9575,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.538,25.4423,2.3161,1.7511,27.738,27.969113,7.0251,85.669,6.866,335.3255,51.266,1.4212985311544573,0.061,996.959,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.552,25.4361,2.3117,1.7581,27.744,27.969242,7.0265,85.67,6.863,335.4097,51.386,1.4218110419917596,0.061,996.9607,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.566,25.4281,2.3367,1.7671,27.752,27.970492,7.025,85.633,6.858,335.4661,51.175,1.422486590542837,0.059,996.9629,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.583,25.4184,2.3758,1.7946,27.771,27.984232,7.02,85.555,6.852,335.4047,50.267,1.423809177396336,0.054,996.9655,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.6,25.4099,2.3863,1.7964,27.799,28.008466,7.0086,85.405,6.847,335.3558,49.594,1.425582840065061,0.047,996.9679,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.613,25.4002,2.3769,1.7552,27.802,28.009714,6.9931,85.212,6.846,335.3917,49.34,1.4260405565644871,0.039,996.9705,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.622,25.3877,2.3409,1.6902,27.791,27.999321,6.9789,85.042,6.847,335.4077,49.325,1.425825840657578,0.03,996.9737,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.626,25.3758,2.2797,1.6335,27.8,28.009697,6.9676,84.91,6.85,335.2912,49.214,1.4266759709737395,0.021,996.9768,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.627,25.3678,2.2524,1.5939,27.797,28.008278,6.9596,84.815,6.853,335.1883,48.889,1.4267575173022353,0.014,996.979,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.627,25.3659,2.2543,1.5392,27.77,27.982173,6.9558,84.771,6.855,335.2817,48.713,1.425352847095998,0.011,996.9794,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.63,25.3687,2.2498,1.4957,27.736,27.947843,6.9569,84.784,6.857,335.4738,48.406,1.423425917718368,0.014,996.9787,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.631,25.3722,2.2511,1.5275,27.702,27.910414,6.9612,84.828,6.857,335.5324,47.847,1.4214781204467883,0.023,996.9777,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.633,25.3741,2.2615,1.5952,27.709,27.910286,6.9672,84.882,6.856,335.4737,47.085,1.4217994530542446,0.033,996.9773,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.641,25.3756,2.2623,1.6257,27.753,27.946284,6.9737,84.937,6.854,335.4525,46.191,1.424136484075424,0.043,996.9769,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.659,25.3777,2.243,1.6678,27.778,27.964989,6.9792,84.987,6.854,335.4485,45.349,1.4254261351957636,0.049,996.9765,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.68,25.3737,2.2099,1.7441,27.763,27.946098,6.9833,85.026,6.855,335.4252,44.734,1.4247352861316658,0.053,996.9776,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.698,25.3578,2.1915,1.7946,27.727,27.908197,6.9849,85.041,6.855,335.4285,44.222,1.4232691515979496,0.053,996.9818,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.709,25.3401,2.2029,1.7856,27.708,27.887397,6.9846,85.032,6.855,335.4035,43.696,1.4227782127681865,0.05,996.9864,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.718,25.3291,2.2266,1.7015,27.708,27.884939,6.9816,84.988,6.856,335.3808,43.357,1.4231129242572196,0.046,996.9894,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.726,25.3238,2.2442,1.5648,27.704,27.878477,6.9766,84.92,6.857,335.4979,43.187,1.423057337834054,0.044,996.9908,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.735,25.3214,2.2509,1.4758,27.701,27.872709,6.9745,84.886,6.857,335.6145,43.017,1.4229676583157462,0.045,996.9914,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.747,25.3181,2.2549,1.5108,27.709,27.878632,6.9752,84.889,6.856,335.5857,42.451,1.4235016866868389,0.047,996.9923,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.762,25.3137,2.2592,1.5617,27.718,27.886645,6.9772,84.911,6.855,335.494,41.728,1.42412349538541,0.048,996.9935,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.777,25.3086,2.268,1.5993,27.738,27.906145,6.9811,84.957,6.855,335.5391,41.027,1.4253632980043072,0.047,996.9949,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.792,25.3031,2.292,1.7033,27.756,27.924071,6.9844,84.996,6.854,335.7011,40.323,1.4265071682416464,0.045,996.9964,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.803,25.299,2.3155,1.8032,27.746,27.913065,6.9862,85.016,6.854,335.6449,39.996,1.4260897251198652,0.041,996.9975,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.81,25.2977,2.3256,1.8244,27.733,27.899958,6.99,85.062,6.855,335.3763,40.218,1.4254241506618617,0.037,996.9979,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.817,25.2973,2.3451,1.73,27.726,27.892476,6.9955,85.128,6.856,335.2925,40.443,1.4250565753703706,0.035,996.998,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.825,25.2956,2.3695,1.5791,27.72,27.886042,6.9979,85.156,6.855,335.4058,40.158,1.4247828141190606,0.035,996.9985,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.833,25.2945,2.377,1.5078,27.721,27.885617,6.9944,85.108,6.852,335.3696,39.811,1.4248705190626116,0.035,996.9988,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.843,25.2946,2.3842,1.5234,27.725,27.887332,6.9879,85.022,6.849,335.1996,39.598,1.4250843106394555,0.034,996.9988,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.855,25.2945,2.3958,1.5708,27.746,27.906776,6.9848,84.979,6.848,335.1565,39.412,1.4262263525848298,0.031,996.9989,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.865,25.2942,2.4047,1.5897,27.77,27.930371,6.9874,85.01,6.848,335.1924,39.281,1.4275374001064751,0.026,996.999,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.87,25.2908,2.414,1.5549,27.758,27.918837,6.9944,85.097,6.848,335.2031,39.293,1.4269901619298435,0.021,996.9999,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.872,25.2851,2.4219,1.543,27.732,27.894207,7.0029,85.205,6.848,335.2869,39.27,1.4257535037783187,0.016,997.0015,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.873,25.2822,2.3789,1.5445,27.722,27.886358,7.0078,85.271,6.848,335.3452,39.112,1.4252994061804969,0.013,997.0021,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.876,25.2814,2.292,1.508,27.72,27.887388,7.0086,85.287,6.849,335.2196,38.934,1.425215264928823,0.012,997.0024,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.879,25.2821,2.2557,1.4946,27.737,27.906668,7.0083,85.291,6.85,335.1447,38.781,1.4261163103625132,0.012,997.0022,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.883,25.2854,2.2522,1.514,27.757,27.929128,7.0069,85.282,6.85,335.2135,38.494,1.4271007000909646,0.013,997.0014,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.887,25.2903,2.2415,1.5451,27.73,27.905178,7.0032,85.247,6.851,335.1912,38.05,1.4254860929091888,0.013,997.0002,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.89,25.2955,2.2471,1.5762,27.693,27.870872,6.9991,85.206,6.852,335.1341,37.722,1.4233204079204094,0.014,996.9989,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.893,25.2993,2.2598,1.5625,27.715,27.895007,6.9979,85.196,6.853,335.2108,37.389,1.4243978478033124,0.016,996.9978,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.897,25.304,2.2645,1.5432,27.765,27.943223,7.0004,85.22,6.854,335.3444,37.104,1.4269663937114223,0.019,996.9966,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.901,25.3102,2.2605,1.5724,27.772,27.946293,7.0053,85.266,6.855,335.4593,37.074,1.4271566738986965,0.023,996.9951,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.906,25.317,2.2809,1.6204,27.762,27.932122,7.0107,85.319,6.856,335.5666,37.074,1.4264067014576338,0.029,996.9933,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.914,25.3213,2.3373,1.6651,27.796,27.962201,7.0136,85.343,6.856,335.6096,36.926,1.4281189096960847,0.035,996.9922,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.924,25.3174,2.3711,1.7195,27.832,27.992746,7.0139,85.332,6.855,335.6354,36.516,1.4301902997780265,0.04,996.9933,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.936,25.3061,2.3773,1.7531,27.83,27.984197,7.013,85.304,6.854,335.792,35.974,1.4304275177503205,0.044,996.9963,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.951,25.2973,2.3864,1.7439,27.837,27.985726,7.008,85.228,6.852,336.0398,35.57,1.4310765086538904,0.048,996.9987,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.964,25.2937,2.3854,1.7399,27.867,28.011223,6.9962,85.07,6.849,336.2233,35.175,1.432814526766415,0.052,996.9997,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.974,25.2838,2.3735,1.7702,27.901,28.038693,6.9804,84.86,6.845,336.29,34.544,1.4349636536455805,0.055,997.0022,0,24 Jul 18:21
2019-07-24T18:21:38Z,2.987,25.2698,2.3725,1.7816,27.933,28.064071,6.9631,84.629,6.839,336.3305,33.631,1.437131344496912,0.055,997.006,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.005,25.2614,2.3823,1.7137,27.94,28.06428,6.9439,84.378,6.834,336.368,32.706,1.4377697928855875,0.052,997.0082,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.023,25.2531,2.3883,1.6062,27.921,28.041211,6.9233,84.116,6.832,336.3998,31.866,1.4369929541729782,0.048,997.0105,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.037,25.2411,2.3838,1.5293,27.921,28.038915,6.9043,83.878,6.832,336.5428,31.075,1.4373621855447012,0.043,997.0136,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.044,25.2278,2.3806,1.5373000000000001,27.92,28.036515,6.8881,83.678,6.83,336.7202,30.481,1.4377174050580028,0.037,997.017,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.049,25.2147,2.4011,1.638,27.894,28.012185,6.8745,83.518,6.826,336.7374,30.083,1.4367074876910055,0.029,997.0205,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.056,25.2066,2.4316,1.7314,27.876,27.998532,6.8647,83.413,6.825,336.6646,29.829,1.435978129799394,0.022,997.0226,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.062,25.2031,2.438,1.7483,27.867,27.998329,6.8621,83.404,6.827,336.7012,29.693,1.4355963917744923,0.018,997.0235,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.067,25.2011,2.4348,1.744,27.871,28.009749,6.8698,83.519,6.828,336.8354,29.722,1.435875367192191,0.017,997.024,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.068,25.2023,2.4367,1.7782,27.868,28.009729,6.8871,83.738,6.829,336.911,29.948,1.4356753253289096,0.017,997.0237,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.069,25.2116,2.4342,1.8335,27.857,27.998099,6.9086,83.997,6.831,336.9274,30.119,1.4347912105426956,0.016,997.0213,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.074,25.2296,2.4312,1.8223,27.856,27.996011,6.9286,84.237,6.833,337.0327,30.162,1.4341834877127475,0.015,997.0167,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.082,25.2467,2.4267,1.7416,27.845,27.984484,6.9451,84.437,6.834,337.1513,30.068,1.4330604960421587,0.015,997.0123,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.087,25.2522,2.4228,1.7106,27.845,27.985618,6.9567,84.581,6.836,337.157,29.884,1.432891612864891,0.015,997.0109,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.088,25.2473,2.4107,1.7426,27.868,28.009728,6.9633,84.663,6.837,337.2744,29.73,1.434291391736835,0.015,997.0122,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.089,25.2442,2.3922,1.7675,27.881,28.022218,6.9649,84.68,6.838,337.5378,29.571,1.4350928594655519,0.016,997.0131,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.092,25.2448,2.3899,1.7824,27.872,28.009739,6.961,84.624,6.839,337.761,29.42,1.4345854420032726,0.018,997.0129,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.097,25.2463,2.3923,1.7919,27.854,27.985734,6.9521,84.501,6.839,337.9083,29.203,1.4335615108914486,0.023,997.0125,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.103,25.2481,2.3863,1.7499,27.86,27.985736,6.9421,84.362,6.838,337.9417,28.977,1.4338320529018447,0.028,997.012,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.112,25.2479,2.3778,1.6362,27.89,28.009752,6.9332,84.237,6.838,337.9924,28.673,1.4354677153841096,0.03,997.0121,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.123,25.2425,2.3765,1.5318,27.907,28.022327,6.9253,84.127,6.838,338.1777,28.215,1.4365572260512345,0.03,997.0136,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.134,25.2305,2.3879,1.5037,27.9,28.010877,6.9207,84.062,6.838,338.3754,27.799,1.4365459945728447,0.027,997.0167,0,24 Jul 18:21
2019-07-24T18:21:38Z,3.141,25.2188,2.4205,1.525,27.888,27.998197,6.9201,84.052,6.838,338.5764,27.412,1.4362537812471983,0.021,997.0198,0,24 Jul 18:21
