Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2019-07-10T11:33:38Z,-0.108,27.5983,0.8972,0.8563,26.961,28.259432,6.6255,83.755,5.862,267.7442,1002,1.3182777232940592,0.001,0
2019-07-10T11:33:38Z,-0.109,27.5203,0.8834,0.8252,26.949,28.241913,7.2348,91.442,5.858,267.5108,1000.4,1.3197865812323408,0.002,0
2019-07-10T11:33:38Z,-0.109,27.4538,0.8771,0.837,26.881,28.168267,7.6903,97.192,5.867,266.9742,1004.6,1.3180891873644567,0.002,0
2019-07-10T11:33:38Z,-0.107,27.4158,0.8726,0.8348,26.847,28.130312,7.9789,100.831,5.882,266.3319,1008.4,1.3173682853238375,0.001,0
2019-07-10T11:33:38Z,-0.104,27.3976,0.8548,0.7983,26.882,28.163678,8.1037,102.396,5.885,266.198,1003.4,1.3196768821562157,-0.001,0
2019-07-10T11:33:38Z,-0.104,27.3912,0.8097,0.8213,26.911,28.191021,8.0789,102.075,5.881,266.4744,986.84,1.3213533281074887,-0.001,0
2019-07-10T11:33:38Z,-0.106,27.387,0.7523,0.8842,26.927,28.20713,7.9486,100.428,5.882,266.4036,952.74,1.3222968942054723,-0.001,0
2019-07-10T11:33:38Z,-0.11,27.3835,0.7329,0.9028,26.949,28.23156,7.7723,98.203,5.882,265.9451,909.82,1.3235321453107847,0,0
2019-07-10T11:33:38Z,-0.112,27.3752,0.74,0.8834,26.949,28.23261,7.5955,95.972,5.884,265.6625,882.41,1.3237600100949283,0,0
2019-07-10T11:33:38Z,-0.111,27.3694,0.7338,0.8458,26.936,28.219827,7.4416,94.032,5.895,265.74,891.15,1.3232458815901968,-0.001,0
2019-07-10T11:33:38Z,-0.106,27.3703,0.7277,0.8408,26.92,28.203904,7.322,92.524,5.909,266.0212,935.73,1.3223923460857072,-0.003,0
2019-07-10T11:33:38Z,-0.102,27.3717,0.7268,0.8885,26.884,28.166981,7.2369,91.452,5.921,266.2232,974.54,1.3204893487652105,-0.004,0
2019-07-10T11:33:38Z,-0.106,27.3741,0.7223,0.8987,26.87,28.154065,7.1772,90.7,5.931,266.1174,973.69,1.3196986977609606,-0.004,0
2019-07-10T11:33:38Z,-0.115,27.3774,0.7261,0.8656,26.89,28.174628,7.1382,90.207,5.936,265.861,951.93,1.3206441955164188,-0.004,0
2019-07-10T11:33:38Z,-0.119,27.379,0.7463,0.849,26.878,28.161823,7.1176,89.946,5.93,265.8767,936.41,1.3199790500314321,-0.001,0
2019-07-10T11:33:38Z,-0.118,27.3807,0.7762,0.8615,26.844,28.126138,7.1043,89.778,5.912,266.0485,931.61,1.3181720820084883,0.004,0
2019-07-10T11:33:38Z,-0.114,27.3825,0.7931,0.8865,26.843,28.123831,7.0957,89.665,5.896,265.9594,935.19,1.318071083010723,0.008,0
2019-07-10T11:33:38Z,-0.108,27.3829,0.7855,0.8889,26.853,28.133918,7.0934,89.633,5.891,265.7464,947.63,1.3185777720412746,0.009,0
2019-07-10T11:33:38Z,-0.1,27.3826,0.7621,0.8902,26.842,28.12121,7.0874,89.556,5.894,265.9682,960.77,1.3180163397352094,0.007,0
2019-07-10T11:33:38Z,-0.098,27.3818,0.7356,0.9017,26.819,28.097069,7.0778,89.434,5.898,266.4047,961.87,1.3168474330651248,0.004,0
2019-07-10T11:33:38Z,-0.103,27.3799,0.7256,0.8974,26.817,28.095808,7.0698,89.335,5.902,266.4634,953.15,1.316795888033867,0.001,0
2019-07-10T11:33:38Z,-0.108,27.3775,0.7357,0.871,26.827,28.105971,7.0663,89.291,5.902,266.4189,944.29,1.3173792605453236,-0.004,0
2019-07-10T11:33:38Z,-0.109,27.3763,0.7543,0.8448,26.814,28.093064,7.0686,89.32,5.899,266.3824,940.7,1.3167389611308837,-0.009,0
2019-07-10T11:33:38Z,-0.107,27.376,0.7678,0.8428,26.789,28.066638,7.0734,89.379,5.896,266.2813,944.38,1.315452766634162,-0.014,0
2019-07-10T11:33:38Z,-0.106,27.3767,0.7782,0.8464,26.766,28.04023,7.0801,89.459,5.895,266.4013,952.33,1.3142429604515986,-0.02,0
2019-07-10T11:33:38Z,-0.111,27.378,0.7851,0.8228,26.756,28.027541,7.0847,89.512,5.893,266.6287,962.03,1.3136899220801164,-0.026,0
2019-07-10T11:33:38Z,-0.121,27.3789,0.7644,0.787,26.768,28.040106,7.0764,89.407,5.89,266.6214,967.89,1.3142867093775779,-0.032,0
2019-07-10T11:33:38Z,-0.135,27.3779,0.727,0.7738,26.791,28.065265,7.0518,89.098,5.886,266.3986,959.63,1.3155048388421975,-0.033,0
2019-07-10T11:33:38Z,-0.15,27.3735,0.7142,0.7944,26.802,28.077952,7.0212,88.713,5.881,266.344,944.23,1.3161946258102524,-0.029,0
2019-07-10T11:33:38Z,-0.16,27.3692,0.7227,0.8396,26.792,28.066616,6.9977,88.416,5.871,266.5638,942.58,1.3157943456436245,-0.019,0
2019-07-10T11:33:38Z,-0.162,27.3693,0.7253,0.8611,26.781,28.055091,6.9814,88.21,5.86,266.647,953.68,1.3152220379423607,-0.009,0
2019-07-10T11:33:38Z,-0.158,27.3722,0.7284,0.8582,26.791,28.065504,6.9584,87.92,5.856,266.4892,952.2,1.3156606536489825,-0.003,0
2019-07-10T11:33:38Z,-0.152,27.3733,0.7518,0.87,26.791,28.065629,6.9235,87.48,5.859,266.3768,931.14,1.3156305269673092,-0.002,0
2019-07-10T11:33:38Z,-0.147,27.3723,0.7735,0.8727,26.781,28.056601,6.8933,87.1,5.863,266.5787,911.35,1.3151399706472249,-0.006,0
2019-07-10T11:33:38Z,-0.149,27.3721,0.7743,0.8582,26.806,28.083237,6.882,86.959,5.865,266.9517,904.2,1.316439879167287,-0.011,0
2019-07-10T11:33:38Z,-0.158,27.3723,0.7523,0.859,26.854,28.133907,6.8873,87.028,5.865,267.0143,900.68,1.3189200480267618,-0.016,0
2019-07-10T11:33:38Z,-0.169,27.3732,0.7162,0.8821,26.879,28.161689,6.904,87.243,5.866,266.9927,895.43,1.3201902243860173,-0.017,0
2019-07-10T11:33:38Z,-0.177,27.3739,0.7013,0.9073,26.882,28.165368,6.9345,87.631,5.867,267.2058,893.96,1.3203265555739931,-0.014,0
2019-07-10T11:33:38Z,-0.179,27.3745,0.7019,0.9013,26.893,28.178389,6.9818,88.229,5.867,267.3536,896.64,1.3208797667715937,-0.008,0
2019-07-10T11:33:38Z,-0.177,27.3771,0.6982,0.8762,26.907,28.192244,7.0374,88.932,5.866,267.4035,897.14,1.3215334914963077,-0.002,0
2019-07-10T11:33:38Z,-0.173,27.38,0.7,0.8652,26.921,28.205993,7.0878,89.567,5.865,267.5515,893.75,1.3221789566889581,0.003,0
2019-07-10T11:33:38Z,-0.169,27.3822,0.7064,0.8668,26.932,28.217738,7.1246,90.032,5.865,267.7659,893.84,1.3226881921424598,0.005,0
2019-07-10T11:33:38Z,-0.168,27.3827,0.7149,0.8631,26.921,28.207355,7.1461,90.303,5.865,267.9308,898.64,1.322104864572545,0.004,0
2019-07-10T11:33:38Z,-0.169,27.381,0.7163,0.8528,26.921,28.207346,7.1542,90.409,5.864,268.0823,901.83,1.3221514998904245,0.002,0
2019-07-10T11:33:38Z,-0.17,27.3798,0.697,0.8405,26.931,28.217624,7.1501,90.358,5.864,268.479,902.99,1.3227022637259929,0,0
2019-07-10T11:33:38Z,-0.17,27.3797,0.6808,0.846,26.919,28.204734,7.1346,90.162,5.865,268.9421,904.34,1.3220835740836612,0,0
2019-07-10T11:33:38Z,-0.17,27.3808,0.676,0.8537,26.894,28.178393,7.1094,89.843,5.867,269.0361,906.59,1.3207588430701198,0,0
2019-07-10T11:33:38Z,-0.17,27.3826,0.6735,0.8348,26.87,28.152909,7.0798,89.467,5.87,268.9271,908.12,1.3194669047629761,0.001,0
2019-07-10T11:33:38Z,-0.17,27.3826,0.6777,0.8144,26.868,28.150393,7.0552,89.155,5.873,268.8277,906.46,1.3193633539665268,0.003,0
2019-07-10T11:33:38Z,-0.169,27.3819,0.6837,0.8039,26.866,28.147973,7.0376,88.931,5.876,268.7808,902.35,1.3192789415082808,0.004,0
2019-07-10T11:33:38Z,-0.168,27.3815,0.6931,0.8389,26.844,28.123653,7.0204,88.711,5.879,268.7912,898.63,1.3181508285801795,0.006,0
2019-07-10T11:33:38Z,-0.166,27.3812,0.6957,0.8769,26.832,28.110114,7,88.451,5.881,268.7808,896.83,1.3175377308636824,0.007,0
2019-07-10T11:33:38Z,-0.163,27.3804,0.6812,0.8369,26.832,28.111162,6.9806,88.206,5.883,268.913,897.27,1.317559550979132,0.008,0
2019-07-10T11:33:38Z,-0.16,27.3788,0.6737,0.7811,26.856,28.136332,6.9694,88.066,5.884,269.185,898.24,1.31884585853409,0.008,0
2019-07-10T11:33:38Z,-0.158,27.377,0.683,0.7922,26.879,28.16066,6.9693,88.067,5.887,269.3166,899.31,1.3200860344922365,0.007,0
2019-07-10T11:33:38Z,-0.157,27.3762,0.6893,0.8404,26.87,28.151525,6.9772,88.168,5.889,269.3851,901.92,1.3196418760367838,0.005,0
2019-07-10T11:33:38Z,-0.156,27.3765,0.6985,0.8722,26.87,28.152774,6.9878,88.304,5.889,269.4974,905.96,1.3196336531615647,0.003,0
2019-07-10T11:33:38Z,-0.155,27.3773,0.7155,0.8817,26.892,28.175758,6.9962,88.409,5.89,269.6418,909.65,1.3207509674666336,0.001,0
2019-07-10T11:33:38Z,-0.155,27.3784,0.7218,0.857,26.892,28.175645,6.9987,88.441,5.892,269.9258,911.53,1.3207208257320824,0,0
2019-07-10T11:33:38Z,-0.156,27.3795,0.7231,0.8357,26.87,28.151412,6.9936,88.375,5.893,270.1793,913.08,1.3195515547944825,-0.001,0
2019-07-10T11:33:38Z,-0.156,27.38,0.7304,0.8533,26.856,28.13654,6.9791,88.19,5.893,270.2976,915.02,1.318812988873367,-0.002,0
2019-07-10T11:33:38Z,-0.157,27.3805,0.7324,0.8734,26.843,28.122707,6.9581,87.923,5.893,270.3235,916.17,1.318126238828971,-0.003,0
2019-07-10T11:33:38Z,-0.158,27.3805,0.7305,0.8829,26.832,28.111049,6.9361,87.644,5.893,270.3201,916.75,1.3175567560574604,-0.003,0
2019-07-10T11:33:38Z,-0.159,27.3796,0.7335,0.8698,26.843,28.122479,6.9131,87.355,5.894,270.4282,917.46,1.318150877783073,-0.002,0
2019-07-10T11:33:38Z,-0.16,27.3776,0.7255,0.846,26.853,28.134022,6.891,87.077,5.895,270.5126,919,1.3187233427888347,-0.001,0
2019-07-10T11:33:38Z,-0.16,27.3758,0.7021,0.8238,26.843,28.123726,6.8765,86.893,5.895,270.5665,921.36,1.318254771321754,0.001,0
2019-07-10T11:33:38Z,-0.159,27.3758,0.685,0.7984,26.845,28.124879,6.8733,86.852,5.897,270.736,922.69,1.3183583176133225,0.003,0
2019-07-10T11:33:38Z,-0.158,27.377,0.6835,0.8014,26.868,28.147959,6.8822,86.96,5.9,270.9261,922.42,1.3195164316586228,0.005,0
2019-07-10T11:33:38Z,-0.156,27.3782,0.6923,0.8271,26.872,28.149,6.8999,87.176,5.901,271.0589,920.78,1.3196906779932176,0.007,0
2019-07-10T11:33:38Z,-0.154,27.3787,0.7047,0.8474,26.863,28.137456,6.9172,87.389,5.902,271.1376,917.76,1.3192109541561552,0.008,0
2019-07-10T11:33:38Z,-0.152,27.3782,0.7117,0.8177,26.862,28.135271,6.9277,87.517,5.905,271.189,915.55,1.3191728413529966,0.008,0
2019-07-10T11:33:38Z,-0.149,27.3751,0.7166,0.7947,26.85,28.122583,6.9335,87.589,5.907,271.2502,915.63,1.3186362469574682,0.008,0
2019-07-10T11:33:38Z,-0.147,27.3698,0.7205,0.8322,26.84,28.110934,6.9374,87.637,5.908,271.36130000000003,915.99,1.3182633027154538,0.008,0
2019-07-10T11:33:38Z,-0.145,27.3653,0.7246,0.8445,26.85,28.121314,6.9373,87.634,5.909,271.4998,915.03,1.3189042338549712,0.007,0
2019-07-10T11:33:38Z,-0.144,27.3627,0.7314,0.8125,26.85,28.121201,6.9286,87.523,5.909,271.6343,914.38,1.3189753647743003,0.007,0
2019-07-10T11:33:38Z,-0.142,27.3617,0.7247,0.8052,26.84,28.109561,6.9109,87.298,5.909,271.7828,916.1,1.3184847509104372,0.006,0
2019-07-10T11:33:38Z,-0.14,27.362,0.7131,0.8551,26.838,28.107462,6.8933,87.074,5.909,271.8321,919.22,1.318372921035452,0.006,0
2019-07-10T11:33:38Z,-0.138,27.3612,0.73,0.892,26.827,28.095822,6.8893,87.022,5.907,271.8009,922.49,1.3178250429411562,0.006,0
2019-07-10T11:33:38Z,-0.137,27.3595,0.7641,0.8915,26.828,28.095719,6.9047,87.216,5.905,271.749,925.48,1.3179232975340796,0.006,0
2019-07-10T11:33:38Z,-0.136,27.3586,0.7788,0.8807,26.838,28.106214,6.9304,87.54,5.903,271.549,926.01,1.3184658812250236,0.006,0
2019-07-10T11:33:38Z,-0.135,27.3576,0.7775,0.8597,26.828,28.095821,6.9559,87.865,5.903,271.3616,926.56,1.3179752299532779,0.007,0
2019-07-10T11:33:38Z,-0.132,27.3567,0.7653,0.8664,26.828,28.096957,6.9809,88.181,5.904,271.3762,929.85,1.3179997739579048,0.011,0
2019-07-10T11:33:38Z,-0.13,27.3563,0.744,0.8969,26.85,28.119942000000002,7.01,88.549,5.904,271.2947,933.11,1.3191502834246718,0.017,0
2019-07-10T11:33:38Z,-0.128,27.3566,0.728,0.9008,26.851,28.119962,7.0452,88.991,5.899,271.0648,932.26,1.319193874933483,0.026,0
2019-07-10T11:33:38Z,-0.123,27.3576,0.7197,0.8811,26.831,28.097193999999998,7.0813,89.443,5.887,270.6623,928.13,1.318130483598406,0.037,0
2019-07-10T11:33:38Z,-0.113,27.3582,0.7132,0.8875,26.833,28.098426,7.1117,89.823,5.871,269.869,925.52,1.3182175459159253,0.05,0
2019-07-10T11:33:38Z,-0.098,27.3587,0.7102,0.9129,26.868,28.134854,7.1352,90.118,5.857,269.0455,920.83,1.3200166443380978,0.066,0
2019-07-10T11:33:38Z,-0.079,27.357,0.7174,0.8924,26.89,28.156977,7.1544,90.357,5.85,268.5343,893.93,1.3212026566176032,0.082,0
2019-07-10T11:33:38Z,-0.056,27.3539,0.722,0.8371,26.969,28.23902,7.1681,90.528,5.85,268.3338,818.85,1.3253807062345806,0.097,0
2019-07-10T11:33:38Z,-0.028,27.3522,0.7233,0.8336,27.152,28.428925,7.1736,90.594,5.85,268.2561,717.75,1.3349127469408855,0.107,0
2019-07-10T11:33:38Z,0.005,27.3498,0.7329,0.8838,27.148,28.422837,7.1696,90.536,5.847,268.1979,653,1.3347713980867557,0.113,0
2019-07-10T11:33:38Z,0.039,27.3476,0.7338,0.8872,26.908,28.165407,7.1569,90.357,5.84,268.4041,661.11,1.322391565127179,0.117,0
2019-07-10T11:33:38Z,0.069,27.347,0.7256,0.8416,26.741,27.981061,7.1435,90.16,5.833,268.7705,675.74,1.3137557200798478,0.119,0
2019-07-10T11:33:38Z,0.095,27.3454,0.7293,0.8228,26.68,27.906923,7.1377,90.056,5.83,269.0143,620.56,1.310639588931924,0.119,0
2019-07-10T11:33:38Z,0.123,27.3428,0.7609,0.8893,26.624,27.83999,7.1374,90.025,5.831,269.3728,553.51,1.307809767426198,0.12,0
2019-07-10T11:33:38Z,0.155,27.3324,0.814,1.0238,26.599,27.806213,7.1426,90.069,5.834,270.0078,517.79,1.3067967154183906,0.123,0
2019-07-10T11:33:38Z,0.187,27.3112,0.8421,1.1049,26.614,27.815732,7.1556,90.215,5.839,270.669,494.01,1.308148663879976,0.128,0
2019-07-10T11:33:38Z,0.22,27.291,0.8398,1.0841,26.63,27.828184,7.1751,90.448,5.844,271.2575,471.37,1.3095264217928748,0.132,0
2019-07-10T11:33:38Z,0.255,27.275,0.8384,1.0012,26.635,27.829874,7.1987,90.735,5.849,271.704,441.27,1.310220443962125,0.132,0
2019-07-10T11:33:38Z,0.292,27.2613,0.8432,0.8901,26.644,27.836165,7.2202,90.996,5.853,271.8512,410.47,1.3110597298286568,0.126,0
2019-07-10T11:33:38Z,0.329,27.2501,0.8449,0.8217,26.651,27.840798,7.2328,91.147,5.855,271.9191,384.37,1.3117275578696588,0.116,0
2019-07-10T11:33:38Z,0.36,27.2419,0.8423,0.8288,26.635,27.822437999999998,7.2359,91.181,5.855,272.0946,364.3,1.3111203063282726,0.104,0
2019-07-10T11:33:38Z,0.383,27.2358,0.8553,0.8779,26.619,27.804507,7.2361,91.18,5.855,272.2526,348.53,1.3104557940873387,0.092,0
2019-07-10T11:33:38Z,0.4,27.23,0.8891,0.9243,26.63,27.814327,7.2378,91.198,5.852,272.367,329.9,1.3111845656239904,0.082,0
2019-07-10T11:33:38Z,0.415,27.2253,0.9131,0.897,26.631,27.814275,7.2378,91.195,5.852,272.6173,308.2,1.311364371741563,0.073,0
2019-07-10T11:33:38Z,0.43,27.222,0.9106,0.8106,26.622,27.803878,7.2317,91.115,5.853,273.0421,286.64,1.3109868993346276,0.065,0
2019-07-10T11:33:38Z,0.45,27.2197,0.9112,0.7643,26.634,27.815507,7.2209,90.977,5.856,273.3726,265.93,1.3116723847079195,0.057,0
2019-07-10T11:33:38Z,0.471,27.2178,0.9379,0.796,26.646,27.827997,7.208,90.813,5.863,273.6018,247.19,1.3123469305985338,0.051,0
2019-07-10T11:33:38Z,0.484,27.2158,0.9652,0.8335,26.646,27.827998,7.1897,90.581,5.868,273.8351,231.14,1.312401300553823,0.048,0
2019-07-10T11:33:38Z,0.488,27.2141,0.9722,0.8256,26.634,27.815523,7.1634,90.25,5.869,274.0425,218.14,1.3118245720707067,0.05,0
2019-07-10T11:33:38Z,0.491,27.2127,0.9531,0.7981,26.623,27.804049,7.1318,89.851,5.865,274.3026,211.4,1.3112915334485522,0.06,0
2019-07-10T11:33:38Z,0.501,27.212,0.9256,0.7965,26.635,27.816156,7.1053,89.517,5.86,274.7427,210.4,1.3119336669890376,0.078,0
2019-07-10T11:33:38Z,0.521,27.2116,0.917,0.8384,26.654,27.835013,7.0897,89.32,5.855,275.2345,208.95,1.3129309996288856,0.106,0
2019-07-10T11:33:38Z,0.553,27.2106,0.9176,0.8787,26.66,27.841716,7.0804,89.203,5.852,275.4303,207.8,1.313269468403687,0.14,0
2019-07-10T11:33:38Z,0.594,27.2103,0.9158,0.8905,26.653,27.833755,7.0776,89.165,5.852,275.4748,209.05,1.312913631802203,0.171,0
2019-07-10T11:33:38Z,0.645,27.2105,0.9209,0.8831,26.624,27.802202,7.0808,89.198,5.852,275.6018,208.1,1.3114015529992709,0.191,0
2019-07-10T11:33:38Z,0.706,27.2109,0.9446,0.8871,26.603,27.777422,7.091,89.32,5.852,275.6744,203.83,1.3102993971191543,0.197,0
2019-07-10T11:33:38Z,0.769,27.211,0.9683,0.9071,26.616,27.787908,7.1049,89.488,5.854,275.6639,199.43,1.3109708940086855,0.191,0
2019-07-10T11:33:38Z,0.825,27.2095,0.9735,0.8949,26.631,27.802108,7.1156,89.617,5.855,275.6472,195.91,1.311790011617272,0.176,0
2019-07-10T11:33:38Z,0.867,27.2053,0.9817,0.8701,26.651,27.822213,7.1248,89.728,5.855,275.8166,193.11,1.3129427683558106,0.156,0
2019-07-10T11:33:38Z,0.896,27.2,1.0069,0.8706,26.67,27.840659,7.1316,89.81,5.853,276.2498,190.39,1.3140741246605185,0.14,0
2019-07-10T11:33:38Z,0.919,27.196,1.0263,0.8672,26.666,27.834797,7.1422,89.939,5.849,276.5825,186.37,1.313975350352315,0.131,0
2019-07-10T11:33:38Z,0.943,27.1924,1.0338,0.8617,26.649,27.814779,7.1561,90.109,5.846,276.5704,180.56,1.3131902147459549,0.132,0
2019-07-10T11:33:38Z,0.973,27.1898,1.0196,0.8699,26.626,27.788958,7.1588,90.136,5.843,276.5338,173.23,1.312065955437806,0.142,0
2019-07-10T11:33:38Z,1.014,27.1873,0.985,0.8687,26.617,27.776365,7.1508,90.026,5.84,276.655,164.81,1.3116660404349025,0.155,0
2019-07-10T11:33:38Z,1.063,27.1844,0.9719,0.8463,26.633,27.789402,7.1448,89.941,5.838,276.7456,157.18,1.3125758151383058,0.165,0
2019-07-10T11:33:38Z,1.111,27.1814,0.9814,0.8291,26.664,27.819688,7.1392,89.864,5.838,276.7698,151.44,1.3142680183905504,0.169,0
2019-07-10T11:33:38Z,1.157,27.177,0.9872,0.8239,26.671,27.825332,7.1327,89.775,5.839,276.7757,146.22,1.3147515270690384,0.164,0
2019-07-10T11:33:38Z,1.201,27.1711,0.9821,0.8162,26.642,27.794196,7.1334,89.78,5.841,276.817,141.62,1.3134049830974595,0.153,0
2019-07-10T11:33:38Z,1.24,27.1651,0.9717,0.8345,26.611,27.76045,7.1404,89.865,5.842,276.9246,138.73,1.311957090056431,0.138,0
2019-07-10T11:33:38Z,1.271,27.1603,0.9653,0.8817,26.587,27.73452,7.152,90.01,5.843,277.0442,136.48,1.3108402158181338,0.124,0
2019-07-10T11:33:38Z,1.298,27.1567,0.9653,0.8953,26.587,27.734459,7.1643,90.163,5.844,277.1443,134.21,1.3109380649204514,0.111,0
2019-07-10T11:33:38Z,1.323,27.1541,0.9631,0.8678,26.612,27.759708,7.1721,90.259,5.842,277.1875,132.73,1.312308331247633,0.101,0
2019-07-10T11:33:38Z,1.346,27.1521,0.9558,0.8437,26.638,27.786027,7.176,90.306,5.839,277.1365,131.79,1.313714488696114,0.096,0
2019-07-10T11:33:38Z,1.369,27.1515,0.9558,0.8336,26.651,27.798905,7.1781,90.33,5.836,277.1301,130.77,1.3144065619696592,0.094,0
2019-07-10T11:33:38Z,1.392,27.151,0.9627,0.8435,26.641,27.788525,7.1809,90.364,5.833,277.2831,129.95,1.3138999777659113,0.094,0
2019-07-10T11:33:38Z,1.416,27.1495,0.9782,0.8648,26.64,27.7874,7.1872,90.444,5.83,277.4375,129.25,1.3138886976912652,0.094,0
2019-07-10T11:33:38Z,1.441,27.1478,1.0042,0.8946,26.638,27.785303,7.1977,90.577,5.825,277.4488,128.24,1.313830859759105,0.093,0
2019-07-10T11:33:38Z,1.466,27.1463,1.0168,0.9095,26.617,27.763178,7.2098,90.731,5.82,277.3336,127.29,1.3127795629495411,0.088,0
2019-07-10T11:33:38Z,1.49,27.1461,1.0179,0.8815,26.627,27.773664,7.2215,90.878,5.822,277.3348,126.33,1.3133047265179771,0.083,0
2019-07-10T11:33:38Z,1.512,27.1466,1.018,0.8502,26.638,27.785198,7.2305,90.989,5.829,277.5493,124.98,1.3138627721745393,0.08,0
2019-07-10T11:33:38Z,1.53,27.1472,1.018,0.8258,26.63,27.775743,7.2355,91.051,5.837,277.6901,123.71,1.3134301232597487,0.082,0
2019-07-10T11:33:38Z,1.543,27.1476,1.0273,0.8171,26.64,27.786229,7.2349,91.041,5.843,277.661,122.54,1.3139390816731678,0.087,0
2019-07-10T11:33:38Z,1.559,27.1473,1.0347,0.8432,26.64,27.785103,7.2279,90.95,5.848,277.6274,120.75,1.3139471326313723,0.095,0
2019-07-10T11:33:38Z,1.586,27.1468,1.0458,0.8466,26.62,27.76212,7.217,90.808,5.85,277.6278,118.27,1.3129204661843936,0.102,0
2019-07-10T11:33:38Z,1.622,27.1461,1.0667,0.8246,26.621,27.762119,7.2039,90.639,5.851,277.5798,115.94,1.3129910978331867,0.106,0
2019-07-10T11:33:38Z,1.658,27.1447,1.0791,0.8396,26.644,27.785084,7.1919,90.485,5.853,277.4779,114.07,1.3142249235315606,0.104,0
2019-07-10T11:33:38Z,1.688,27.1427,1.0833,0.8644,26.645,27.78601,7.1863,90.413,5.856,277.4277,112.07,1.3143312466853145,0.094,0
2019-07-10T11:33:38Z,1.711,27.1397,1.0743,0.8614,26.634,27.773321,7.1866,90.416,5.86,277.4888,110.45,1.3138409324928437,0.079,0
2019-07-10T11:33:38Z,1.726,27.1369,1.0567,0.8374,26.619,27.758554,7.1883,90.436,5.863,277.6153,109.53,1.3131371582337172,0.064,0
2019-07-10T11:33:38Z,1.735,27.1349,1.0432,0.8358,26.596,27.734339,7.1908,90.47,5.865,277.7522,108.6,1.3119955162219004,0.054,0
2019-07-10T11:33:38Z,1.741,27.1338,1.0336,0.8753,26.596,27.73432,7.1961,90.536,5.865,277.8531,107.91,1.312025487831353,0.054,0
2019-07-10T11:33:38Z,1.749,27.1333,1.0354,0.954,26.619,27.758324000000002,7.2023,90.613,5.861,277.8883,107.56,1.3132353017890737,0.063,0
2019-07-10T11:33:38Z,1.762,27.133,1.0386,1.0665,26.632,27.770794,7.2084,90.687,5.858,277.9197,106.93,1.313919539623389,0.078,0
2019-07-10T11:33:38Z,1.784,27.1336,1.0289,1.1205,26.621,27.7582,7.2155,90.772,5.858,277.9755,106.23,1.3133307374840104,0.094,0
2019-07-10T11:33:38Z,1.816,27.1343,1.0224,1.1153,26.598,27.732938,7.2217,90.845,5.857,277.9609,105.67,1.3121149354676667,0.109,0
2019-07-10T11:33:38Z,1.853,27.1342,1.0294,1.1023,26.587,27.719126,7.2251,90.882,5.856,278.0006,105.22,1.3115451033408898,0.12,0
2019-07-10T11:33:38Z,1.887,27.1328,1.0442,1.0284,26.587,27.718087,7.2276,90.91,5.856,278.112,105.13,1.3115828893495143,0.125,0
2019-07-10T11:33:38Z,1.918,27.1296,1.0623,0.91,26.59,27.720365,7.23,90.935,5.857,278.1023,105.13,1.311825912733479,0.124,0
2019-07-10T11:33:38Z,1.949,27.1256,1.0748,0.8513,26.617,27.746666,7.2304,90.937,5.858,278.0556,104.97,1.3133392546490648,0.117,0
2019-07-10T11:33:38Z,1.981,27.1223,1.0834,0.8763,26.652,27.782321,7.2295,90.923,5.861,278.0636,104.77,1.3152499772771058,0.108,0
2019-07-10T11:33:38Z,2.009,27.1196,1.0793,0.949,26.642,27.770797,7.2287,90.911,5.863,278.1133,104.5,1.3148032224665491,0.098,0
2019-07-10T11:33:38Z,2.032,27.1172,1.0508,1.0097,26.608,27.734217,7.2271,90.889,5.864,278.1401,104.24,1.3130995887894532,0.086,0
2019-07-10T11:33:38Z,2.052,27.115,1.0253,1.0524,26.595,27.720696,7.2236,90.844,5.866,278.13,104.01,1.3124831226331726,0.073,0
2019-07-10T11:33:38Z,2.069,27.1128,1.0224,1.1057,26.608,27.734207,7.2203,90.802,5.869,278.0764,103.66,1.3132194263655836,0.061,0
2019-07-10T11:33:38Z,2.083,27.1113,1.0245,1.0646,26.643,27.770684,7.22,90.799,5.873,277.9226,103.34,1.315081548261768,0.053,0
2019-07-10T11:33:38Z,2.092,27.1103,1.0246,0.9489,26.652,27.781074,7.2225,90.832,5.874,277.9053,103.12,1.3155771974196517,0.05,0
2019-07-10T11:33:38Z,2.099,27.1098,1.0236,0.8859,26.607,27.732949,7.2243,90.852,5.874,278.039,102.75,1.3132490561115793,0.053,0
2019-07-10T11:33:38Z,2.108,27.1098,1.0126,0.8595,26.574,27.69635,7.2229,90.829,5.874,278.076,101.94,1.311531843229059,0.061,0
2019-07-10T11:33:38Z,2.123,27.1099,0.9957,0.8925,26.599,27.719222,7.22,90.781,5.872,278.0954,100.74,1.312829772626739,0.071,0
2019-07-10T11:33:38Z,2.145,27.1111,0.9833,0.9901,26.637,27.755707,7.2174,90.739,5.871,278.1872,99.566,1.3147740570342838,0.081,0
2019-07-10T11:33:38Z,2.172,27.112,0.9763,1.0556,26.639,27.756832,7.2149,90.703,5.871,278.2397,98.45,1.3148531720123062,0.088,0
2019-07-10T11:33:38Z,2.2,27.1077,0.9709,1.0616,26.618,27.732817,7.2135,90.681,5.872,278.2995,97.416,1.313877659141686,0.093,0
